@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 11\nSize of the tree: 21\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

banknote,6,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000002,0.000474,0.000497,135.813086,0.000463,135.812624,0.991336,0.000003,0.991333,135.812624,0.991333,13702.753743,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.00007,0.00609,0.07,6.09,88219,86566,10804,100,50,?,?,?,?
banknote,7,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.00209,0.024519,0.423302,4.937016,136.662355,0.490578,136.171776,0.990307,0.003555,0.986752,136.171776,0.986752,13737.395644,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.000147,0.006371,0.147,6.371,88150,86497,10873,100,50.362319,?,?,?,?
banknote,7,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000003,0.000003,0.000507,0.000535,136.662355,0.000498,136.661856,0.990307,0.000004,0.990303,136.661856,0.990303,13786.836284,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.008,0.000084,0.007447,0.084,7.447,88150,86497,10873,100,50,?,?,?,?
banknote,7,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000482,0.000513,135.813086,0.000471,135.812615,0.991336,0.000003,0.991333,135.812615,0.991333,13702.75289,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.000084,0.006435,0.084,6.435,88219,86566,10804,100,50,?,?,?,?
banknote,7,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000487,0.000524,135.813086,0.000476,135.812611,0.991336,0.000003,0.991333,135.812611,0.991333,13702.752417,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000084,0.005905,0.084,5.905,88219,86566,10804,100,50,?,?,?,?
banknote,7,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000486,0.000509,135.813086,0.000475,135.812612,0.991336,0.000003,0.991333,135.812612,0.991333,13702.752536,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000072,0.005777,0.072,5.777,88219,86566,10804,100,50,?,?,?,?
banknote,7,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000473,0.000505,135.813086,0.000462,135.812624,0.991336,0.000003,0.991333,135.812624,0.991333,13702.753796,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.000073,0.006817,0.073,6.817,88219,86566,10804,100,50,?,?,?,?
banknote,7,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085435,1.478274,17.190261,135.813086,16.204483,119.608603,0.991336,0.118281,0.873055,133.794792,0.976604,13499.165546,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.007,0.00008,0.006431,0.08,6.431,88219,86566,10804,99.270073,50,?,?,?,?
banknote,7,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000489,0.000529,135.813086,0.000477,135.812609,0.991336,0.000003,0.991333,135.812609,0.991333,13702.752239,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000079,0.00588,0.079,5.88,88219,86566,10804,100,50,?,?,?,?
banknote,7,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000534,0.000586,135.813086,0.000522,135.812565,0.991336,0.000004,0.991333,135.812565,0.991333,13702.747781,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000072,0.005924,0.072,5.924,88219,86566,10804,100,50,?,?,?,?
banknote,7,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085435,1.478277,17.1904,135.813086,17.570393,118.242693,0.991336,0.128251,0.863085,133.794789,0.976604,13499.165249,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,0.999784,0.999829,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,0.999784,0.999787,0.992624,0.992701,0,0.006,0.00007,0.005831,0.07,5.831,88219,86566,10804,99.270073,50,?,?,?,?
banknote,8,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.002067,0.024259,0.418843,4.884691,136.662355,0.484427,136.177927,0.990307,0.00351,0.986797,136.177927,0.986797,13738.016157,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.006,0.000084,0.005995,0.084,5.995,88150,86497,10873,100,50.362319,?,?,?,?
banknote,8,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000003,0.000003,0.00054,0.000577,136.662355,0.000531,136.661824,0.990307,0.000004,0.990303,136.661824,0.990303,13786.833003,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000081,0.006023,0.081,6.023,88150,86497,10873,100,50,?,?,?,?
banknote,8,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000987,0.011527,0.199902,2.319344,135.813086,0.209603,135.603484,0.991336,0.00153,0.989806,135.603484,0.989806,13681.652643,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.006,0.000077,0.006172,0.077,6.172,88219,86566,10804,100,50.364964,?,?,?,?
banknote,8,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085435,1.478226,17.190262,135.813086,16.213493,119.599594,0.991336,0.118347,0.87299,133.794839,0.976605,13499.170239,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.006,0.000103,0.005867,0.103,5.867,88219,86566,10804,99.270073,50,?,?,?,?
banknote,8,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000002,0.000468,0.000502,135.813086,0.000457,135.81263,0.991336,0.000003,0.991333,135.81263,0.991333,13702.75435,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000078,0.005885,0.078,5.885,88219,86566,10804,100,50,?,?,?,?
banknote,8,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085435,1.478268,17.190399,135.813086,17.543656,118.26943,0.991336,0.128056,0.863281,133.794799,0.976604,13499.16618,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,0.999784,0.999829,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,0.999784,0.999787,0.992624,0.992701,0,0.007,0.000152,0.006934,0.152,6.934,88219,86566,10804,99.270073,50,?,?,?,?
banknote,8,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000478,0.000503,135.813086,0.000467,135.81262,0.991336,0.000003,0.991333,135.81262,0.991333,13702.753331,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000091,0.005822,0.091,5.822,88219,86566,10804,100,50,?,?,?,?
banknote,8,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000493,0.000517,135.813086,0.000481,135.812605,0.991336,0.000004,0.991333,135.812605,0.991333,13702.751881,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000076,0.005814,0.076,5.814,88219,86566,10804,100,50,?,?,?,?
banknote,8,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000499,0.000534,135.813086,0.000487,135.812599,0.991336,0.000004,0.991333,135.812599,0.991333,13702.751245,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000094,0.005837,0.094,5.837,88219,86566,10804,100,50,?,?,?,?
banknote,8,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000501,0.000529,135.813086,0.000489,135.812597,0.991336,0.000004,0.991333,135.812597,0.991333,13702.751059,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000078,0.005844,0.078,5.844,88219,86566,10804,100,50,?,?,?,?
banknote,9,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000002,0.000003,0.000489,0.000514,136.662355,0.00048,136.661874,0.990307,0.000003,0.990303,136.661874,0.990303,13786.838135,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.006,0.00009,0.005983,0.09,5.983,88150,86497,10873,100,50,?,?,?,?
banknote,9,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000003,0.000003,0.000517,0.000553,136.662355,0.000508,136.661846,0.990307,0.000004,0.990303,136.661846,0.990303,13786.835273,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.008,0.000081,0.007671,0.081,7.671,88150,86497,10873,100,50,?,?,?,?
banknote,9,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000494,0.000517,135.813086,0.000482,135.812604,0.991336,0.000004,0.991333,135.812604,0.991333,13702.751738,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.000085,0.006465,0.085,6.465,88219,86566,10804,100,50,?,?,?,?
banknote,9,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000492,0.00053,135.813086,0.00048,135.812606,0.991336,0.000004,0.991333,135.812606,0.991333,13702.751939,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000075,0.00583,0.075,5.83,88219,86566,10804,100,50,?,?,?,?
banknote,9,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000906,0.010571,0.183335,2.126953,135.813086,0.191031,135.622056,0.991336,0.001394,0.989942,135.622056,0.989942,13683.526471,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000073,0.005793,0.073,5.793,88219,86566,10804,100,50.364964,?,?,?,?
banknote,9,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085435,1.478246,17.1904,135.813086,17.572186,118.2409,0.991336,0.128264,0.863072,133.794819,0.976605,13499.168284,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.006,0.000071,0.005929,0.071,5.929,88219,86566,10804,99.270073,50,?,?,?,?
banknote,9,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.0005,0.000529,135.813086,0.000488,135.812599,0.991336,0.000004,0.991333,135.812599,0.991333,13702.751202,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000076,0.005844,0.076,5.844,88219,86566,10804,100,50,?,?,?,?
banknote,9,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000495,0.000542,135.813086,0.000483,135.812603,0.991336,0.000004,0.991333,135.812603,0.991333,13702.75165,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000074,0.005846,0.074,5.846,88219,86566,10804,100,50,?,?,?,?
banknote,9,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000497,0.000534,135.813086,0.000485,135.812601,0.991336,0.000004,0.991333,135.812601,0.991333,13702.751479,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000076,0.005882,0.076,5.882,88219,86566,10804,100,50,?,?,?,?
banknote,9,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.008368,0.086342,1.694185,17.372827,135.813086,16.435065,119.378021,0.991336,0.119964,0.871372,133.566917,0.974941,13476.174165,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.006,0.000072,0.005868,0.072,5.868,88219,86566,10804,99.270073,50.364964,?,?,?,?
banknote,10,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,137,1,0,99.275362,0.724638,0,0.985335,0.010334,0.081543,2.09358,16.419032,136.662355,3.930384,132.73197,0.990307,0.028481,0.961826,133.907067,0.970341,13508.925344,0.987013,76,0,0,1,61,0.012987,1,1,0.987013,0.993464,0.985441,1,1,0.992754,0.005741,0.994259,0.007246,0.992871,0.992754,0.992759,0.985441,1,1,0.992667,0.992754,0,0.006,0.000082,0.005892,0.082,5.892,88150,86497,10873,100,51.086957,?,?,?,?
banknote,10,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1234,138,138,0,0,100,0,0,1,0.000332,0.002024,0.067323,0.407479,136.662355,0.066574,136.595781,0.990307,0.000482,0.989824,136.595781,0.989824,13780.170438,1,77,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000076,0.006245,0.076,6.245,88150,86497,10873,100,50,?,?,?,?
banknote,10,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000486,0.000521,135.813086,0.000474,135.812612,0.991336,0.000003,0.991333,135.812612,0.991333,13702.752543,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.000083,0.006522,0.083,6.522,88219,86566,10804,100,50,?,?,?,?
banknote,10,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,136,1,0,99.270073,0.729927,0,0.985248,0.007302,0.085435,1.478232,17.190264,135.813086,16.225844,119.587243,0.991336,0.118437,0.8729,133.794833,0.976605,13499.169652,0.986842,75,0,0,1,61,0.013158,1,1,0.986842,0.993377,0.985355,1,1,0.992701,0.005859,0.994141,0.007299,0.992818,0.992701,0.992706,0.985355,1,1,0.992624,0.992701,0,0.008,0.000076,0.008121,0.076,8.121,88219,86566,10804,99.270073,50,?,?,?,?
banknote,10,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000528,0.000552,135.813086,0.000516,135.81257,0.991336,0.000004,0.991333,135.81257,0.991333,13702.748369,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.007,0.000079,0.006144,0.079,6.144,88219,86566,10804,100,50,?,?,?,?
banknote,10,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000535,0.000583,135.813086,0.000522,135.812564,0.991336,0.000004,0.991333,135.812564,0.991333,13702.747759,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000072,0.005874,0.072,5.874,88219,86566,10804,100,50,?,?,?,?
banknote,10,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000003,0.000003,0.000517,0.000546,135.813086,0.000504,135.812582,0.991336,0.000004,0.991333,135.812582,0.991333,13702.749523,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.00007,0.005798,0.07,5.798,88219,86566,10804,100,50,?,?,?,?
banknote,10,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000002,0.000481,0.000502,135.813086,0.00047,135.812617,0.991336,0.000003,0.991333,135.812617,0.991333,13702.753035,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.00007,0.005853,0.07,5.853,88219,86566,10804,100,50,?,?,?,?
banknote,10,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000002,0.000471,0.000503,135.813086,0.00046,135.812627,0.991336,0.000003,0.991333,135.812627,0.991333,13702.754032,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.006,0.000072,0.005771,0.072,5.771,88219,86566,10804,100,50,?,?,?,?
banknote,10,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -I -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170914.2334,1235,137,137,0,0,100,0,0,1,0.000002,0.000003,0.000484,0.000518,135.813086,0.000472,135.812614,0.991336,0.000003,0.991333,135.812614,0.991333,13702.752788,1,76,0,0,1,61,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.008,0.000082,0.007779,0.082,7.779,88219,86566,10804,100,50,?,?,?,?
banknote,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170914.2334,1234,138,135,3,0,97.826087,2.173913,0,0.955854,0.023522,0.147262,4.765185,29.651755,136.662355,2155.759177,-2019.096822,0.990307,15.621443,-14.631136,130.251388,0.943851,13140.130036,0.987013,76,0.032787,2,0.967213,59,0.012987,1,0.974359,0.987013,0.980645,0.955958,0.980307,0.971414,0.978261,0.024035,0.975965,0.021739,0.978326,0.978261,0.978241,0.955958,0.980307,0.972856,0.977926,0.978261,0.004,0,0.003132,0.000048,3.132,0.048,8137,86497,10873,97.826087,50,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
banknote,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170914.2334,1234,138,136,2,0,98.550725,1.449275,0,0.97062,0.019566,0.120512,3.9637,24.265531,136.662355,1083.741027,-947.078672,0.990307,7.853196,-6.862889,131.610703,0.953701,13277.261603,0.987013,76,0.016393,1,0.983607,60,0.012987,1,0.987013,0.987013,0.987013,0.97062,0.980094,0.982473,0.985507,0.014888,0.985112,0.014493,0.985507,0.985507,0.985507,0.97062,0.980094,0.972123,0.98531,0.985507,0.004,0,0.003252,0.000048,3.252,0.048,7773,86497,10873,98.550725,50,'Number of leaves: 14\nSize of the tree: 27\n',27,14,14
banknote,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170914.2334,1235,137,135,2,0,98.540146,1.459854,0,0.970544,0.017727,0.120606,3.588939,24.267125,135.813086,17.440483,118.372604,0.991336,0.127303,0.864034,131.1558,0.957342,13232.905584,0.973684,74,0,0,1,61,0.026316,2,1,0.973684,0.986667,0.970965,0.985332,0.989309,0.985401,0.011717,0.988283,0.014599,0.985865,0.985401,0.985422,0.970965,0.985332,0.979029,0.985269,0.985401,0.003,0,0.003141,0.000047,3.141,0.047,8137,86566,10804,98.540146,50,'Number of leaves: 15\nSize of the tree: 29\n',29,15,15
